id,address,city,region,postcode,lon,lng,descript_1,length
408,"10 Catherine Street, Salisbury, SP1 2DA, South West",Salisbury,South West,SP1 2DA,-1.79411,51.06836,Minor Road,187.56
410,"99a Percy Street, Newcastle Upon Tyne, NE1 7RT, North East",Newcastle Upon Tyne,North East,NE1 7RT,-1.61528,54.97677,Minor Road,116.1
411,"21 Fore Street, Taunton, TA1 1JA, South West",Taunton,South West,TA1 1JA,-3.10352,51.01448,Minor Road,106.22
417,"73 High Street, Lymington, SO41 9AL, South East",Lymington,South East,SO41 9AL,-1.54376,50.75799,Minor Road,248.97
418,"120 High Street, Lymington, SO41 9AQ, South East",Lymington,South East,SO41 9AQ,-1.5395,50.75894,Minor Road,244.24
419,"34-35 High Street, Lymington, SO41 9AF, South East",Lymington,South East,SO41 9AF,-1.54113,50.75849,Minor Road,244.24
443,"2 Queen Street, Salisbury, SP1 1EY, South West",Salisbury,South West,SP1 1EY,-1.79417,51.0687,Minor Road,187.56
447,"69 George Street, Edinburgh, EH2 2JG, Scotland",Edinburgh,Scotland,EH2 2JG,-3.20037,55.95324,Minor Road,15.79
466,"31-33 Frodsham Street, Chester, CH1 3JJ, North West",Chester,North West,CH1 3JJ,-2.88867,53.19233,Minor Road,87.43
515,"14-16 Hanover Street, Edinburgh, EH2 2EN, Scotland",Edinburgh,Scotland,EH2 2EN,-3.19666,55.95238,Minor Road,82.03
539,"13 Eastgate, Leeds, LS2 7LY, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS2 7LY,-1.53821,53.79889,Minor Road,225.9
552,"52 High Street, Lymington, SO41 9AG, South East",Lymington,South East,SO41 9AG,-1.54336,50.75788,Minor Road,248.97
555,"95 Pinstone Street, Sheffield, S1 2HJ, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S1 2HJ,-1.47051,53.37908,Minor Road,122.5
564,"17 Union Street, Glasgow, G1 3RB, Scotland",Glasgow,Scotland,G1 3RB,-4.25697,55.85868,Minor Road,246.73
582,"8-10 Magdalen Street, Norwich, NR3 1HU, East Of England",Norwich,East Of England,NR3 1HU,1.29669,52.63384,Minor Road,170.2
583,"63 Great Russell Street, London, WC1B 3BF, Greater London",London,Greater London,WC1B 3BF,-0.12489,51.51864,Minor Road,26.4
584,"316 High Street, Orpington, BR6 0NG, Greater London",Orpington,Greater London,BR6 0NG,0.098,51.37424,Minor Road,153.92
585,"299-301 High Street, Orpington, BR6 0NN, Greater London",Orpington,Greater London,BR6 0NN,0.09826,51.37411,Minor Road,153.92
587,"195-197 High Street, Orpington, BR6 0PF, Greater London",Orpington,Greater London,BR6 0PF,0.10001,51.37665,Minor Road,145.46
588,"104 High Street, Orpington, BR6 0JY, Greater London",Orpington,Greater London,BR6 0JY,0.10241,51.37932,Minor Road,76.31
589,"202-206 High Street, Orpington, BR6 0JN, Greater London",Orpington,Greater London,BR6 0JN,0.10001,51.37694,Minor Road,229.24
608,"Unit 7-10, Suffolk House, George Street, Croydon, CR0 1PE, Greater London",Croydon,Greater London,CR0 1PE,-0.09564,51.37416,Minor Road,163.86
628,"1 Great Marlborough Street, London, W1F 7HG, Greater London",London,Greater London,W1F 7HG,-0.13739,51.51489,Minor Road,103.87
631,"82 South Street, Romford, RM1 1RX, Greater London",Romford,Greater London,RM1 1RX,0.18243,51.57608,Minor Road,107.3
659,"137 Buchanan Street, Glasgow, G1 2JA, Scotland",Glasgow,Scotland,G1 2JA,-4.25408,55.86117,Minor Road,87.32
660,"22 Stockwell Street, Glasgow, G1 4RT, Scotland",Glasgow,Scotland,G1 4RT,-4.24942,55.85722,Minor Road,112.7
692,"71 Marylebone High Street, London, W1U 5JN, Greater London",London,Greater London,W1U 5JN,-0.1521,51.52144,Minor Road,22.84
704,"68-70 Whitfield Street, London, W1T 4EY, Greater London",London,Greater London,W1T 4EY,-0.13662,51.52184,Minor Road,32.84
742,"37 Cavendish Square, London, W1G 0PP, Greater London",London,Greater London,W1G 0PP,-0.1436,51.51614,Minor Road,76.53
743,"47 Maddox Street, London, W1S 2PG, Greater London",London,Greater London,W1S 2PG,-0.14383,51.51236,Minor Road,96.67
774,"79 Murray Place, Stirling, FK8 1AU, Scotland",Stirling,Scotland,FK8 1AU,-3.93754,56.11954,Minor Road,23.99
781,"194 High Street, Bromley, BR1 1HE, Greater London",Bromley,Greater London,BR1 1HE,0.01407,51.40565,Minor Road,46.56
797,"Quaker Way, Mansfield, NG18 1SX, East Midlands",Mansfield,East Midlands,NG18 1SX,-1.19794,53.14311,Minor Road,81.66
800,"14 Spring Street, London, W2 3RA, Greater London",London,Greater London,W2 3RA,-0.17593,51.51476,Minor Road,49.98
801,"41-43 Spring Street, London, W2 1JA, Greater London",London,Greater London,W2 1JA,-0.17507,51.51437,Minor Road,57.75
810,"13 London Street, London, W2 1HL, Greater London",London,Greater London,W2 1HL,-0.17428,51.51529,Minor Road,30.41
819,"41 Broad Street, Peterhead, AB42 1JB, Scotland",Peterhead,Scotland,AB42 1JB,-1.77673,57.50518,Minor Road,70.11
824,"21 Queen Street, Peterhead, AB42 1TN, Scotland",Peterhead,Scotland,AB42 1TN,-1.78019,57.50666,Minor Road,190.14
835,"6a Walkergate, Durham, DH1 1SQ, North East",Durham,North East,DH1 1SQ,-1.57593,54.77797,Minor Road,113.25
840,"Unit 1, 9 Brindley Place, Birmingham, B1 2HS, West Midlands",Birmingham,West Midlands,B1 2HS,-1.91245,52.47682,Minor Road,103.96
843,"1-7 Dumbarton Road, Stirling, FK8 2LQ, Scotland",Stirling,Scotland,FK8 2LQ,-3.9371,56.11651,Minor Road,106.84
846,"3-4 Argyll Street, London, W1F 7TB, Greater London",London,Greater London,W1F 7TB,-0.14026,51.51413,Minor Road,66.49
888,"21 Church Street, Lutterworth, LE17 4AF, East Midlands",Lutterworth,East Midlands,LE17 4AF,-1.20095,52.45553,Minor Road,109.68
890,"13 Cowgatehead, Edinburgh, EH1 1JY, Scotland",Edinburgh,Scotland,EH1 1JY,-3.19366,55.94795,Minor Road,53.39
891,"11 West Port, Edinburgh, EH1 2JA, Scotland",Edinburgh,Scotland,EH1 2JA,-3.19799,55.94693,Minor Road,231.8
899,"117-119 George Street, Edinburgh, EH2 4JN, Scotland",Edinburgh,Scotland,EH2 4JN,-3.20454,55.95235,Minor Road,124.76
901,"89 George Street, Edinburgh, EH2 3ES, Scotland",Edinburgh,Scotland,EH2 3ES,-3.20203,55.95275,Minor Road,190.96
902,"90 George Street, Edinburgh, EH2 3DF, Scotland",Edinburgh,Scotland,EH2 3DF,-3.2025,55.9526,Minor Road,190.96
907,"51-53 Lord Street, Gainsborough, DN21 2DD, East Midlands",Gainsborough,East Midlands,DN21 2DD,-0.77568,53.39988,Minor Road,52.51
908,"33 Market Street, Gainsborough, DN21 2BE, East Midlands",Gainsborough,East Midlands,DN21 2BE,-0.77397,53.39988,Minor Road,86.99
922,"80-84 Victoria Road, Aberdeen, AB11 9DT, Scotland",Aberdeen,Scotland,AB11 9DT,-2.08803,57.1376,Minor Road,77.5
923,"225 Victoria Road, Aberdeen, AB11 9NQ, Scotland",Aberdeen,Scotland,AB11 9NQ,-2.0799,57.13673,Minor Road,141.14
924,"7-13 Provost Watt Drive, Aberdeen, AB12 5BT, Scotland",Aberdeen,Scotland,AB12 5BT,-2.10347,57.1209,Minor Road,54.21
931,"32 Ashgrove Road, Aberdeen, AB25 3AD, Scotland",Aberdeen,Scotland,AB25 3AD,-2.11665,57.15988,Minor Road,120.5
934,"105-107 Cleveden Road, Glasgow, G12 0JU, Scotland",Glasgow,Scotland,G12 0JU,-4.30656,55.88824,Minor Road,59.94
935,"71 Port Dundas Road, Glasgow, G4 0HF, Scotland",Glasgow,Scotland,G4 0HF,-4.25473,55.86805,Minor Road,91.08
964,"19 New Canal, Salisbury, SP1 2AA, South West",Salisbury,South West,SP1 2AA,-1.79523,51.06837,Minor Road,60.01
988,"27 The Broadway, London, SW19 1PS, Greater London",London,Greater London,SW19 1PS,-0.20493,51.42022,Minor Road,27.66
1006,"85 Gloucester Road, London, SW7 4SS, Greater London",London,Greater London,SW7 4SS,-0.18239,51.49439,Minor Road,71.31
1019,"40 Lord Street, Gainsborough, DN21 2DB, East Midlands",Gainsborough,East Midlands,DN21 2DB,-0.77571,53.39981,Minor Road,52.51
1041,"11-13 Zetland Street, Northallerton, DL6 1NA, Yorkshire and the Humber",Northallerton,Yorkshire and the Humber,DL6 1NA,-1.43276,54.33876,Minor Road,138.32
1054,"Market Place, York, YO61 3AD, Yorkshire and the Humber",York,Yorkshire and the Humber,YO61 3AD,-1.19171,54.12162,Minor Road,61.4
1055,"Unit 1, 23 Chapel Street, York, YO61 3AE, Yorkshire and the Humber",York,Yorkshire and the Humber,YO61 3AE,-1.19218,54.12048,Minor Road,216.65
1064,"Huntly House, 142-146 Canongate, Edinburgh, EH8 8DD, Scotland",Edinburgh,Scotland,EH8 8DD,-3.17938,55.95152,Minor Road,169.95
1067,"Unit 9, Weston Court, George Street, Lutterworth, LE17 4EE, East Midlands",Lutterworth,East Midlands,LE17 4EE,-1.20168,52.45636,Minor Road,50.43
1071,"99-101 Eastgate Street, Gloucester, GL1 1PY, South West",Gloucester,South West,GL1 1PY,-2.24134,51.86297,Minor Road,182.44
1128,"52-60 Gresham Street, London, EC2V 7BB, Greater London",London,Greater London,EC2V 7BB,-0.0909,51.51496,Minor Road,36.51
1133,"5 St. Andrew Square, Edinburgh, EH2 2BD, Scotland",Edinburgh,Scotland,EH2 2BD,-3.1929,55.95362,Minor Road,134.1
1134,"111 Old Broad Street, London, EC2N 1AP, Greater London",London,Greater London,EC2N 1AP,-0.0848,51.51518,Minor Road,123.32
1145,"Unit 1a, Principal Place, Worship Street, London, EC2A 2AH, Greater London",London,Greater London,EC2A 2AH,-0.0865,51.52221,Minor Road,152.06
1146,"Unit 1a, Principal Place, Worship Street, London, EC2A 2AH, Greater London",London,Greater London,EC2A 2AH,-0.0865,51.52221,Minor Road,152.06
1152,"50-52 Long Row, Nottingham, NG1 6JB, East Midlands",Nottingham,East Midlands,NG1 6JB,-1.15197,52.9538,Minor Road,127.5
23,"90-100 Market Street, Manchester, M1 1PD, North West",Manchester,North West,M1 1PD,-2.24037,53.48224,Pedestrianised Street,144.37
24,"90-100 Market Street, Manchester, M1 1PD, North West",Manchester,North West,M1 1PD,-2.24037,53.48224,Pedestrianised Street,144.37
38,"59-61 North End, Croydon, CR0 1TG, Greater London",Croydon,Greater London,CR0 1TG,-0.1012,51.37525,Pedestrianised Street,465.98
41,"6 Moulsham Street, Chelmsford, CM2 0HR, East Of England",Chelmsford,East Of England,CM2 0HR,0.47458,51.73122,Pedestrianised Street,162.08
58,"17 Kirkgate, Leeds, LS1 6BY, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6BY,-1.54089,53.79708,Pedestrianised Street,72.33
59,"17 Kirkgate, Leeds, LS1 6BY, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6BY,-1.54089,53.79708,Pedestrianised Street,72.33
137,"16-17 Sidney Street, Cambridge, CB2 3HG, East Of England",Cambridge,East Of England,CB2 3HG,0.1208,52.2061,Pedestrianised Street,103.96
150,"18 Argyll Street, London, W1F 7TP, Greater London",London,Greater London,W1F 7TP,-0.14131,51.51507,Pedestrianised Street,80.77
151,"37-38 Great Marlborough Street, London, W1F 7JF, Greater London",London,Greater London,W1F 7JF,-0.13943,51.51412,Pedestrianised Street,65.85
165,"40-42 Merchant Street, Bristol, BS1 3EP, South West",Bristol,South West,BS1 3EP,-2.58877,51.45762,Pedestrianised Street,111.51
167,"158-162 Rose Street, Edinburgh, EH2 3JD, Scotland",Edinburgh,Scotland,EH2 3JD,-3.20508,55.95152,Pedestrianised Street,100.96
170,"4a Southgate Street, Gloucester, GL1 2DH, South West",Gloucester,South West,GL1 2DH,-2.24608,51.86526,Pedestrianised Street,61.81
171,"1-3 Eastgate Street, Gloucester, GL1 1NS, South West",Gloucester,South West,GL1 1NS,-2.24554,51.8653,Pedestrianised Street,97.96
176,"12-14 Davey Place, Norwich, NR2 1PQ, East Of England",Norwich,East Of England,NR2 1PQ,1.29425,52.6285,Pedestrianised Street,36.8
177,"1 Brigg Street, Norwich, NR2 1QN, East Of England",Norwich,East Of England,NR2 1QN,1.29348,52.62686,Pedestrianised Street,57.64
178,"1 Orford Place, Norwich, NR1 3RU, East Of England",Norwich,East Of England,NR1 3RU,1.29355,52.6271,Pedestrianised Street,30.2
185,"81 Clarence Street, Kingston Upon Thames, KT1 1RB, Greater London",Kingston Upon Thames,Greater London,KT1 1RB,-0.30224,51.41073,Pedestrianised Street,138.89
187,"115 North End, Croydon, CR0 1TL, Greater London",Croydon,Greater London,CR0 1TL,-0.10182,51.37658,Pedestrianised Street,465.98
188,"133 North End, Croydon, CR0 1TL, Greater London",Croydon,Greater London,CR0 1TL,-0.10207,51.37697,Pedestrianised Street,465.98
189,"27-28 Market Square, Bromley, BR1 1NA, Greater London",Bromley,Greater London,BR1 1NA,0.01525,51.4051,Pedestrianised Street,111.24
206,"Unit 89a, Ridings Shopping Centre, Cathedral Walk, Wakefield, WF1 1DS, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1DS,-1.49739,53.68221,Pedestrianised Street,55.84
208,"11-12 Bear Street, London, WC2H 7AX, Greater London",London,Greater London,WC2H 7AX,-0.12859,51.51086,Pedestrianised Street,76.33
215,"34 Kingly Street, London, W1B 5QH, Greater London",London,Greater London,W1B 5QH,-0.14029,51.5135,Pedestrianised Street,68.28
219,"21-23 King Edward Street, Hull, HU1 3RL, Yorkshire and the Humber",Hull,Yorkshire and the Humber,HU1 3RL,-0.34041,53.74463,Pedestrianised Street,156.2
220,"36 Broad Street, Reading, RG1 2AA, South East",Reading,South East,RG1 2AA,-0.97239,51.4557,Pedestrianised Street,223.73
221,"40 Broad Street, Reading, RG1 2AA, South East",Reading,South East,RG1 2AA,-0.97274,51.45575,Pedestrianised Street,223.73
222,"35 Broad Street, Reading, RG1 2AA, South East",Reading,South East,RG1 2AA,-0.97228,51.4557,Pedestrianised Street,36.6
223,"24 Butcher Row, Salisbury, SP1 1EP, South West",Salisbury,South West,SP1 1EP,-1.79562,51.06883,Pedestrianised Street,108.29
234,"Unit 3, Exchange Arcade, High Street, Nottingham, NG1 2DD, East Midlands",Nottingham,East Midlands,NG1 2DD,-1.14784,52.95355,Pedestrianised Street,130.09
235,"18 Clumber Street, Nottingham, NG1 3GA, East Midlands",Nottingham,East Midlands,NG1 3GA,-1.14742,52.95431,Pedestrianised Street,80.44
236,"Unit g10, The Corner House, Forman Street, Nottingham, NG1 4DB, East Midlands",Nottingham,East Midlands,NG1 4DB,-1.14953,52.95563,Pedestrianised Street,112.66
237,"16 Albert Street, Nottingham, NG1 7DA, East Midlands",Nottingham,East Midlands,NG1 7DA,-1.14903,52.95181,Pedestrianised Street,90.92
242,"39 Commercial Street, Leeds, LS1 6EX, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6EX,-1.54344,53.79735,Pedestrianised Street,99.67
249,"Unit 2a, 30 Fargate, Sheffield, S1 2HE, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S1 2HE,-1.46937,53.38165,Pedestrianised Street,118.63
250,"Unit 6, Block 6, The Moor, Sheffield, S1 4PF, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S1 4PF,-1.47369,53.37571,Pedestrianised Street,117.19
253,"3 Victoria Street, Blackpool, FY1 4RW, North West",Blackpool,North West,FY1 4RW,-3.05461,53.81652,Pedestrianised Street,107.37
266,"11 East Gates, Leicester, LE1 5YA, East Midlands",Leicester,East Midlands,LE1 5YA,-1.13361,52.63593,Pedestrianised Street,41.08
271,"30 Whitechapel, Liverpool, L1 6DZ, North West",Liverpool,North West,L1 6DZ,-2.98525,53.40621,Pedestrianised Street,54.9
272,"70 Lord Street, Liverpool, L2 1TL, North West",Liverpool,North West,L2 1TL,-2.98639,53.40528,Pedestrianised Street,168.9
273,"2 Parker Street, Liverpool, L1 1DN, North West",Liverpool,North West,L1 1DN,-2.98251,53.40505,Pedestrianised Street,43.42
275,"56 Church Street, Liverpool, L1 3AY, North West",Liverpool,North West,L1 3AY,-2.98279,53.40495,Pedestrianised Street,43.42
281,"60-62 Northumberland Street, Newcastle Upon Tyne, NE1 7DF, North East",Newcastle Upon Tyne,North East,NE1 7DF,-1.61256,54.97561,Pedestrianised Street,151.12
284,"35-35a King Street, Manchester, M2 7AT, North West",Manchester,North West,M2 7AT,-2.24533,53.48116,Pedestrianised Street,147.55
287,"82-84 Market Street, Manchester, M1 1PD, North West",Manchester,North West,M1 1PD,-2.24045,53.48227,Pedestrianised Street,144.37
290,"Unit a3, 20 The Hayes, Cardiff, CF10 1AH, Wales",Cardiff,Wales,CF10 1AH,-3.17617,51.47888,Pedestrianised Street,208.74
294,"30-32 Caroline Street, Cardiff, CF10 1FG, Wales",Cardiff,Wales,CF10 1FG,-3.17619,51.478,Pedestrianised Street,153
295,"30-32 Caroline Street, Cardiff, CF10 1FG, Wales",Cardiff,Wales,CF10 1FG,-3.17619,51.478,Pedestrianised Street,153
296,"91 Queen Street, Cardiff, CF10 2BG, Wales",Cardiff,Wales,CF10 2BG,-3.1741,51.48253,Pedestrianised Street,393.77
298,"51 Queen Street, Cardiff, CF10 2AS, Wales",Cardiff,Wales,CF10 2AS,-3.17592,51.48207,Pedestrianised Street,393.77
307,"Thornton's Arcade, 36 Lands Lane, Leeds, LS1 6LB, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6LB,-1.54329,53.79868,Pedestrianised Street,161.55
311,"60 High Street, Watford, WD17 2BS, East Of England",Watford,East Of England,WD17 2BS,-0.39698,51.65584,Pedestrianised Street,151.03
316,"95 Broad Street, Reading, RG1 2AP, South East",Reading,South East,RG1 2AP,-0.97327,51.45553,Pedestrianised Street,144.07
329,"16 Castle Street, Kingston Upon Thames, KT1 1SS, Greater London",Kingston Upon Thames,Greater London,KT1 1SS,-0.30179,51.41155,Pedestrianised Street,42.63
346,"31 Bridlesmith Gate, Nottingham, NG1 2GR, East Midlands",Nottingham,East Midlands,NG1 2GR,-1.14703,52.95205,Pedestrianised Street,81.55
366,"146-148 New Street, Birmingham, B2 4NY, West Midlands",Birmingham,West Midlands,B2 4NY,-1.8953,52.47854,Pedestrianised Street,121.6
367,"27 Park Street, Walsall, WS1 1LY, West Midlands",Walsall,West Midlands,WS1 1LY,-1.98304,52.58449,Pedestrianised Street,192.68
368,"Unit 1, 40 New street, Birmingham, B2 4EG, West Midlands",Birmingham,West Midlands,B2 4EG,-1.89844,52.47923,Pedestrianised Street,24.33
369,"7 Mill Lane, Solihull, B91 3AR, West Midlands",Solihull,West Midlands,B91 3AR,-1.77732,52.41305,Pedestrianised Street,62.85
376,"36-37 Cornmarket Street, Oxford, OX1 3EZ, South East",Oxford,South East,OX1 3EZ,-1.25871,51.75366,Pedestrianised Street,84.98
388,"37 West Street, Brighton, BN1 2RE, South East",Brighton,South East,BN1 2RE,-0.14385,50.82315,Pedestrianised Street,80.88
394,"52 East Street, Brighton, BN1 1HL, South East",Brighton,South East,BN1 1HL,-0.13887,50.82123,Pedestrianised Street,64.53
404,"62 Broadmead, Bristol, BS1 3ED, South West",Bristol,South West,BS1 3ED,-2.58966,51.45762,Pedestrianised Street,175.41
415,"24 South Street, Dorchester, DT1 1BY, South West",Dorchester,South West,DT1 1BY,-2.43716,50.71262,Pedestrianised Street,174.18
422,"18 Elvet Bridge, Durham, DH1 3AA, North East",Durham,North East,DH1 3AA,-1.57397,54.77607,Pedestrianised Street,209.55
423,"12 Elvet Bridge, Durham, DH1 3AA, North East",Durham,North East,DH1 3AA,-1.57449,54.7762,Pedestrianised Street,209.55
424,"22 Market Street, Leicester, LE1 6DP, East Midlands",Leicester,East Midlands,LE1 6DP,-1.13345,52.63287,Pedestrianised Street,167.81
425,"30 Market Street, Leicester, LE1 6DP, East Midlands",Leicester,East Midlands,LE1 6DP,-1.13319,52.63264,Pedestrianised Street,167.81
434,"135a North End, Croydon, CR0 1TN, Greater London",Croydon,Greater London,CR0 1TN,-0.10211,51.37723,Pedestrianised Street,465.98
435,"34 Peascod Street, Windsor, SL4 1EA, South East",Windsor,South East,SL4 1EA,-0.61053,51.48123,Pedestrianised Street,276
441,"25 King Street, Manchester, M2 6AF, North West",Manchester,North West,M2 6AF,-2.24637,53.48131,Pedestrianised Street,147.55
445,"7-8 Market Street, Cambridge, CB2 3PA, East Of England",Cambridge,East Of England,CB2 3PA,0.1201,52.20606,Pedestrianised Street,112.56
446,"11-13 Eastgate Street, Chester, CH1 1LG, North West",Chester,North West,CH1 1LG,-2.8906,53.1906,Pedestrianised Street,112.01
452,"3-4 Haymarket, Norwich, NR2 1QD, East Of England",Norwich,East Of England,NR2 1QD,1.2934,52.62768,Pedestrianised Street,43.49
454,"18 Cornmarket Street, Oxford, OX1 3EY, South East",Oxford,South East,OX1 3EY,-1.25815,51.75295,Pedestrianised Street,84.98
455,"Unit 1, 157 High Street, Bromley, BR1 1JD, Greater London",Bromley,Greater London,BR1 1JD,0.01519,51.40498,Pedestrianised Street,276.19
464,"28 Sidney Street, Cambridge, CB2 3HW, East Of England",Cambridge,East Of England,CB2 3HW,0.12043,52.2067,Pedestrianised Street,103.96
469,"22a Sidney Street, Cambridge, CB2 3HG, East Of England",Cambridge,East Of England,CB2 3HG,0.12068,52.20631,Pedestrianised Street,103.96
481,"9-11 Bedford Street, Norwich, NR2 1AR, East Of England",Norwich,East Of England,NR2 1AR,1.29437,52.62981,Pedestrianised Street,73.24
482,"120 Sauchiehall Street, Glasgow, G2 3DH, Scotland",Glasgow,Scotland,G2 3DH,-4.25752,55.86488,Pedestrianised Street,199.91
484,"18 Whitechapel, Liverpool, L1 6DS, North West",Liverpool,North West,L1 6DS,-2.98566,53.406,Pedestrianised Street,56.5
491,"11 Paradise Street, Liverpool, L1 3BL, North West",Liverpool,North West,L1 3BL,-2.98572,53.40491,Pedestrianised Street,76.7
495,"32-34 Carnaby Street, London, W1F 7DN, Greater London",London,Greater London,W1F 7DN,-0.13926,51.51354,Pedestrianised Street,68.28
503,"151-153 High Street, Bromley, BR1 1JD, Greater London",Bromley,Greater London,BR1 1JD,0.01517,51.40487,Pedestrianised Street,276.19
505,"Unit 6-7, Caxton Gate, Corporation Street, Birmingham, B2 4RN, West Midlands",Birmingham,West Midlands,B2 4RN,-1.89742,52.47936,Pedestrianised Street,284.61
506,"1 New street, Birmingham, B2 4LE, West Midlands",Birmingham,West Midlands,B2 4LE,-1.89522,52.47858,Pedestrianised Street,121.6
507,"1-2 Lower Temple Street, Birmingham, B2 4JD, West Midlands",Birmingham,West Midlands,B2 4JD,-1.8996,52.47902,Pedestrianised Street,67.18
509,"Unit 2, 34-36 Clumber Street, Nottingham, NG1 3GB, East Midlands",Nottingham,East Midlands,NG1 3GB,-1.14759,52.95463,Pedestrianised Street,16.97
510,"6 Clumber Street, Nottingham, NG1 3GA, East Midlands",Nottingham,East Midlands,NG1 3GA,-1.14733,52.95391,Pedestrianised Street,80.44
511,"12 Exchange Walk, Nottingham, NG1 2NX, East Midlands",Nottingham,East Midlands,NG1 2NX,-1.14899,52.95247,Pedestrianised Street,36.26
513,"18 Market Street, Manchester, M1 1PT, North West",Manchester,North West,M1 1PT,-2.24203,53.48276,Pedestrianised Street,145.58
514,"Unit 37, Manchester Arndale, Market Street, Manchester, M1 1WR, North West",Manchester,North West,M1 1WR,-2.2419,53.48273,Pedestrianised Street,145.58
517,"Unit 2, 51-59 Kirkgate, Bradford, BD1 1PZ, Yorkshire and the Humber",Bradford,Yorkshire and the Humber,BD1 1PZ,-1.75408,53.79459,Pedestrianised Street,106.69
528,"24 Market Street, Cambridge, CB2 3PA, East Of England",Cambridge,East Of England,CB2 3PA,0.12005,52.20595,Pedestrianised Street,112.56
529,"Unit 5, 53-57 Queen Street, Cardiff, CF10 2AS, Wales",Cardiff,Wales,CF10 2AS,-3.17562,51.4821,Pedestrianised Street,393.77
536,"Unit MSU1, The Core Shopping Centre, Lands Lane, Leeds, LS1 6JE, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6JE,-1.54366,53.79833,Pedestrianised Street,161.55
537,"20 Albion Place, Leeds, LS1 6JS, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6JS,-1.54266,53.79763,Pedestrianised Street,91.07
538,"49-51 Vicar Lane, Leeds, LS1 6DS, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6DS,-1.54048,53.79758,Pedestrianised Street,59.9
540,"32 School Road, Sale, M33 7XF, North West",Sale,North West,M33 7XF,-2.32099,53.42498,Pedestrianised Street,80.81
542,"26 Castle Street, Edinburgh, EH2 3HT, Scotland",Edinburgh,Scotland,EH2 3HT,-3.20334,55.9519,Pedestrianised Street,45.6
543,"113 Buchanan Street, Glasgow, G1 3HF, Scotland",Glasgow,Scotland,G1 3HF,-4.25421,55.8604,Pedestrianised Street,18.64
545,"30 Leicester Square, London, WC2H 7JZ, Greater London",London,Greater London,WC2H 7JZ,-0.1297,51.51025,Pedestrianised Street,35.64
553,"54-58 Northumberland Street, Newcastle Upon Tyne, NE1 7DF, North East",Newcastle Upon Tyne,North East,NE1 7DF,-1.61241,54.97553,Pedestrianised Street,151.12
554,"10 Northumberland Street, Newcastle Upon Tyne, NE1 7DE, North East",Newcastle Upon Tyne,North East,NE1 7DE,-1.6119,54.97453,Pedestrianised Street,63.05
556,"3 Chain Street, Reading, RG1 2HX, South East",Reading,South East,RG1 2HX,-0.97312,51.45518,Pedestrianised Street,144.07
557,"52 Broad Street, Reading, RG1 2AA, South East",Reading,South East,RG1 2AA,-0.97391,51.45572,Pedestrianised Street,223.73
558,"85 Broad Street, Reading, RG1 2AP, South East",Reading,South East,RG1 2AP,-0.97419,51.45554,Pedestrianised Street,223.73
560,"25 Eastgate Street, Chester, CH1 1LG, North West",Chester,North West,CH1 1LG,-2.89021,53.19067,Pedestrianised Street,112.01
561,"Unit 1, Sauchiehall Centre, 179a Sauchiehall Street, Glasgow, G2 3ER, Scotland",Glasgow,Scotland,G2 3ER,-4.25922,55.86492,Pedestrianised Street,199.91
562,"Unit b, 229-249 Buchanan Street, Glasgow, G1 2NG, Scotland",Glasgow,Scotland,G1 2NG,-4.25312,55.86393,Pedestrianised Street,107.85
563,"St. Enoch Centre, 87-91 Argyle Street, Glasgow, G2 8BJ, Scotland",Glasgow,Scotland,G2 8BJ,-4.25278,55.85779,Pedestrianised Street,85.37
565,"Unit 2a, Grand Buildings, Jameson Street, Hull, HU1 3JX, Yorkshire and the Humber",Hull,Yorkshire and the Humber,HU1 3JX,-0.34288,53.74471,Pedestrianised Street,38.94
566,"61-63 Jameson Street, Hull, HU1 3JF, Yorkshire and the Humber",Hull,Yorkshire and the Humber,HU1 3JF,-0.34235,53.74462,Pedestrianised Street,138.6
568,"20 Church Street, Kingston Upon Thames, KT1 1RJ, Greater London",Kingston Upon Thames,Greater London,KT1 1RJ,-0.30496,51.41059,Pedestrianised Street,48.17
570,"46-48 High Street, Leicester, LE1 5YN, East Midlands",Leicester,East Midlands,LE1 5YN,-1.136,52.63557,Pedestrianised Street,153.34
599,"257 High Street, London, E17 7BH, Greater London",London,Greater London,E17 7BH,-0.0212,51.58467,Pedestrianised Street,142.38
600,"6-8 Fouberts Place, London, W1F 7PD, Greater London",London,Greater London,W1F 7PD,-0.14002,51.51333,Pedestrianised Street,68.28
602,"2-8 London Street, Norwich, NR2 1LH, East Of England",Norwich,East Of England,NR2 1LH,1.2936,52.62901,Pedestrianised Street,46.17
605,"7 Bold Street, Liverpool, L1 4DN, North West",Liverpool,North West,L1 4DN,-2.98011,53.40403,Pedestrianised Street,223.34
